Course Code,Course Name,Index,Type,Group,Day,Time,Venue,Remark
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82201,Tut,T001,Mon,1030to1220,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82202,Tut,T002,Mon,1030to1220,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82203,Tut,T003,Mon,1030to1220,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82204,Tut,T004,Mon,1030to1220,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82205,Tut,T005,Mon,1030to1220,LHN-TR+33,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82206,Tut,T006,Mon,1030to1220,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82207,Tut,T007,Mon,1030to1220,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82208,Tut,T008,Mon,1030to1220,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82209,Tut,T009,Mon,1030to1220,LHN-TR+32,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82210,Tut,T010,Mon,1030to1220,LHN-TR+13,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82211,Tut,T011,Mon,1230to1420,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82212,Tut,T012,Mon,1230to1420,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82213,Tut,T013,Mon,1230to1420,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82214,Tut,T014,Mon,1230to1420,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82215,Tut,T015,Mon,1230to1420,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82216,Tut,T016,Mon,1230to1420,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82217,Tut,T017,Mon,1230to1420,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82218,Tut,T018,Mon,1230to1420,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82219,Tut,T019,Mon,1230to1420,LHN-TR+32,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82220,Tut,T020,Mon,1230to1420,LHN-TR+13,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82221,Tut,T021,Mon,1430to1620,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82222,Tut,T022,Mon,1430to1620,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82223,Tut,T023,Mon,1430to1620,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82224,Tut,T024,Mon,1430to1620,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82225,Tut,T025,Mon,1430to1620,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82226,Tut,T026,Mon,1430to1620,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82227,Tut,T027,Mon,1430to1620,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82228,Tut,T028,Mon,1430to1620,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82229,Tut,T029,Mon,1430to1620,LHN-TR+32,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82230,Tut,T030,Mon,1430to1620,LHN-TR+13,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82231,Tut,T031,Mon,1630to1820,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82232,Tut,T032,Mon,1630to1820,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82233,Tut,T033,Mon,1630to1820,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82234,Tut,T034,Mon,1630to1820,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82235,Tut,T035,Mon,1630to1820,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82236,Tut,T036,Mon,1630to1820,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82237,Tut,T037,Mon,1630to1820,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82238,Tut,T038,Mon,1630to1820,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82239,Tut,T039,Tue,1030to1220,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82240,Tut,T040,Tue,1030to1220,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82241,Tut,T041,Tue,1030to1220,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82242,Tut,T042,Tue,1030to1220,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82243,Tut,T043,Tue,1030to1220,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82244,Tut,T044,Tue,1030to1220,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82245,Tut,T045,Tue,1030to1220,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82246,Tut,T046,Tue,1030to1220,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82247,Tut,T047,Tue,1030to1220,LHN-TR+32,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82248,Tut,T048,Tue,1030to1220,LHN-TR+13,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82249,Tut,T049,Tue,1230to1420,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82250,Tut,T050,Tue,1230to1420,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82251,Tut,T051,Tue,1230to1420,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82252,Tut,T052,Tue,1230to1420,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82253,Tut,T053,Tue,1230to1420,LHN-TR+34,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82254,Tut,T054,Tue,1230to1420,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82255,Tut,T055,Tue,1230to1420,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82256,Tut,T056,Tue,1230to1420,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82257,Tut,T057,Tue,1230to1420,LHN-TR+32,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82258,Tut,T058,Tue,1230to1420,LHN-TR+13,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82259,Tut,T059,Tue,1430to1620,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82260,Tut,T060,Tue,1430to1620,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82261,Tut,T061,Tue,1430to1620,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82262,Tut,T062,Tue,1430to1620,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82263,Tut,T063,Tue,1430to1620,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82264,Tut,T064,Tue,1430to1620,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82265,Tut,T065,Tue,1430to1620,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82266,Tut,T066,Tue,1430to1620,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82267,Tut,T067,Tue,1430to1620,LHN-TR+32,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82268,Tut,T068,Tue,1430to1620,LHN-TR+13,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82269,Tut,T069,Tue,1630to1820,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82270,Tut,T070,Tue,1630to1820,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82271,Tut,T071,Tue,1630to1820,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82272,Tut,T072,Tue,1630to1820,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82273,Tut,T073,Tue,1630to1820,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82274,Tut,T074,Tue,1630to1820,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82275,Tut,T075,Tue,1630to1820,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82276,Tut,T076,Tue,1630to1820,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82277,Tut,T077,Wed,1030to1220,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82278,Tut,T078,Wed,1030to1220,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82279,Tut,T079,Wed,1030to1220,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82280,Tut,T080,Wed,1030to1220,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82281,Tut,T081,Wed,1030to1220,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82282,Tut,T082,Wed,1030to1220,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82283,Tut,T083,Wed,1030to1220,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82284,Tut,T084,Wed,1030to1220,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82285,Tut,T085,Wed,1030to1220,LHN-TR+32,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82286,Tut,T086,Wed,1030to1220,LHN-TR+13,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82287,Tut,T087,Wed,1230to1420,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82288,Tut,T088,Wed,1230to1420,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82289,Tut,T089,Wed,1230to1420,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82290,Tut,T090,Wed,1230to1420,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82291,Tut,T091,Wed,1230to1420,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82292,Tut,T092,Wed,1230to1420,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82293,Tut,T093,Wed,1230to1420,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82294,Tut,T094,Wed,1230to1420,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82295,Tut,T095,Wed,1230to1420,LHN-TR+32,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82296,Tut,T096,Wed,1230to1420,LHN-TR+13,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82297,Tut,T097,Wed,1430to1620,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82298,Tut,T098,Wed,1430to1620,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82299,Tut,T099,Wed,1430to1620,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82300,Tut,T100,Wed,1430to1620,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82301,Tut,T101,Wed,1430to1620,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82302,Tut,T102,Wed,1430to1620,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82303,Tut,T103,Wed,1430to1620,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82304,Tut,T104,Wed,1430to1620,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82305,Tut,T105,Wed,1430to1620,LHN-TR+32,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82306,Tut,T106,Wed,1430to1620,LHN-TR+13,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82307,Tut,T107,Wed,1630to1820,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82308,Tut,T108,Wed,1630to1820,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82309,Tut,T109,Wed,1630to1820,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82310,Tut,T110,Wed,1630to1820,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82311,Tut,T111,Wed,1630to1820,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82312,Tut,T112,Wed,1630to1820,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82313,Tut,T113,Wed,1630to1820,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82314,Tut,T114,Wed,1630to1820,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82315,Tut,T115,Thu,1030to1220,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82316,Tut,T116,Thu,1030to1220,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82317,Tut,T117,Thu,1030to1220,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82318,Tut,T118,Thu,1030to1220,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82319,Tut,T119,Thu,1030to1220,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82320,Tut,T120,Thu,1030to1220,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82321,Tut,T121,Thu,1030to1220,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82322,Tut,T122,Thu,1030to1220,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82323,Tut,T123,Thu,1030to1220,LHN-TR+32,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82324,Tut,T124,Thu,1030to1220,LHN-TR+13,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82325,Tut,T125,Thu,1230to1420,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82326,Tut,T126,Thu,1230to1420,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82327,Tut,T127,Thu,1230to1420,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82328,Tut,T128,Thu,1230to1420,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82329,Tut,T129,Thu,1230to1420,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82330,Tut,T130,Thu,1230to1420,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82331,Tut,T131,Thu,1230to1420,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82332,Tut,T132,Thu,1230to1420,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82333,Tut,T133,Thu,1230to1420,LHN-TR+32,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82334,Tut,T134,Thu,1230to1420,LHN-TR+13,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82335,Tut,T135,Thu,1430to1620,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82336,Tut,T136,Thu,1430to1620,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82337,Tut,T137,Thu,1430to1620,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82338,Tut,T138,Thu,1430to1620,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82339,Tut,T139,Thu,1430to1620,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82340,Tut,T140,Thu,1430to1620,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82341,Tut,T141,Thu,1430to1620,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82342,Tut,T142,Thu,1430to1620,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82343,Tut,T143,Thu,1430to1620,LHN-TR+32,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82344,Tut,T144,Thu,1430to1620,LHN-TR+13,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82345,Tut,T145,Thu,1630to1820,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82346,Tut,T146,Thu,1630to1820,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82347,Tut,T147,Thu,1630to1820,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82348,Tut,T148,Thu,1630to1820,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82349,Tut,T149,Thu,1630to1820,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82350,Tut,T150,Thu,1630to1820,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82351,Tut,T151,Thu,1630to1820,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82352,Tut,T152,Thu,1630to1820,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82353,Tut,T153,Fri,1030to1220,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82354,Tut,T154,Fri,1030to1220,LHN-TR+08,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82355,Tut,T155,Fri,1030to1220,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82356,Tut,T156,Fri,1030to1220,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82357,Tut,T157,Fri,1030to1220,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82358,Tut,T158,Fri,1030to1220,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82359,Tut,T159,Fri,1030to1220,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82360,Tut,T160,Fri,1030to1220,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82361,Tut,T161,Fri,1030to1220,LHN-TR+32,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82362,Tut,T162,Fri,1030to1220,LHN-TR+13,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82363,Tut,T163,Fri,1230to1420,LHN-TR+22,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82364,Tut,T164,Fri,1230to1420,LHN-TR+23,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82365,Tut,T165,Fri,1230to1420,LHN-TR+24,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82366,Tut,T166,Fri,1230to1420,LHN-TR+25,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82367,Tut,T167,Fri,1230to1420,LHN-TR+26,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82368,Tut,T168,Fri,1230to1420,LHN-TR+27,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82369,Tut,T169,Fri,1230to1420,LHN-TR+28,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82370,Tut,T170,Fri,1230to1420,LHN-TR+29,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82371,Tut,T171,Fri,1230to1420,LHN-TR+32,Teaching Wk2-13
CC0001,INQUIRY & COMMUNICATION IN AN INTERDISCIPLINARY WORLD,82372,Tut,T172,Fri,1230to1420,LHN-TR+13,Teaching Wk2-13
